,index
7376,7376
7136,7136
7141,7141
7138,7138
6593,6593
6496,6496
6600,6600
7014,7014
6298,6298
5566,5566
5363,5363
6311,6311
7197,7197
6006,6006
7275,7275
6335,6335
5918,5918
6613,6613
5735,5735
7159,7159
6360,6360
6023,6023
6218,6218
6659,6659
6329,6329
6713,6713
5943,5943
6606,6606
5966,5966
7149,7149
6958,6958
6740,6740
6356,6356
7087,7087
5642,5642
5996,5996
7322,7322
6506,6506
6848,6848
6193,6193
7077,7077
5952,5952
6075,6075
5300,5300
5905,5905
7264,7264
5518,5518
5537,5537
5809,5809
7144,7144
6064,6064
6056,6056
5385,5385
6473,6473
5866,5866
6566,6566
5268,5268
6810,6810
7015,7015
5360,5360
5235,5235
5381,5381
5458,5458
6947,6947
7361,7361
7199,7199
7040,7040
5426,5426
7324,7324
7393,7393
5702,5702
7020,7020
6259,6259
5942,5942
7334,7334
6220,6220
7411,7411
6903,6903
7121,7121
7068,7068
6153,6153
5380,5380
5817,5817
6115,6115
7284,7284
5568,5568
7402,7402
6246,6246
5362,5362
6385,6385
6451,6451
7316,7316
6954,6954
7026,7026
6707,6707
6598,6598
5274,5274
7203,7203
6301,6301
6074,6074
6940,6940
5297,5297
6817,6817
5468,5468
6389,6389
6926,6926
5224,5224
6402,6402
6443,6443
5489,5489
5964,5964
6670,6670
5272,5272
6500,6500
5861,5861
7333,7333
6106,6106
6866,6866
6734,6734
5631,5631
7414,7414
5723,5723
7250,7250
7289,7289
7120,7120
6141,6141
5760,5760
5667,5667
6175,6175
5587,5587
6373,6373
6320,6320
5605,5605
6323,6323
7200,7200
6209,6209
5856,5856
6114,6114
5630,5630
7245,7245
5834,5834
6897,6897
5894,5894
5248,5248
7430,7430
6541,6541
6641,6641
7321,7321
6113,6113
5541,5541
7327,7327
5734,5734
7061,7061
5805,5805
6556,6556
6831,6831
5761,5761
5869,5869
7365,7365
5648,5648
6066,6066
7000,7000
5758,5758
6695,6695
5858,5858
5281,5281
7215,7215
7021,7021
5825,5825
7157,7157
6383,6383
6086,6086
5367,5367
5973,5973
5632,5632
5786,5786
5431,5431
5538,5538
6180,6180
7425,7425
5987,5987
7180,7180
7150,7150
5903,5903
6558,6558
5267,5267
6856,6856
6584,6584
5309,5309
6693,6693
5700,5700
6472,6472
6867,6867
6512,6512
5725,5725
6962,6962
5378,5378
7240,7240
6211,6211
7408,7408
6367,6367
7155,7155
5521,5521
6004,6004
5922,5922
7038,7038
5413,5413
7222,7222
5465,5465
7181,7181
6489,6489
6733,6733
6935,6935
5524,5524
6291,6291
5440,5440
6408,6408
6955,6955
6110,6110
6761,6761
6266,6266
6268,6268
5422,5422
5358,5358
7336,7336
5620,5620
5639,5639
6601,6601
5838,5838
6088,6088
6911,6911
7344,7344
6690,6690
7055,7055
6583,6583
5349,5349
5595,5595
5441,5441
7182,7182
5341,5341
6627,6627
6886,6886
6661,6661
7386,7386
7331,7331
5271,5271
6322,6322
6829,6829
5386,5386
5278,5278
7103,7103
5375,5375
5613,5613
6118,6118
7066,7066
7017,7017
7261,7261
5399,5399
5886,5886
5270,5270
5280,5280
6813,6813
6821,6821
5707,5707
7176,7176
5659,5659
6834,6834
6177,6177
6247,6247
5400,5400
6525,6525
6387,6387
7053,7053
5623,5623
7401,7401
5965,5965
6459,6459
7111,7111
7276,7276
7092,7092
5346,5346
5361,5361
5291,5291
5860,5860
5717,5717
5681,5681
6349,6349
7161,7161
6260,6260
6827,6827
6321,6321
6055,6055
5962,5962
6822,6822
6961,6961
7080,7080
6804,6804
7360,7360
5981,5981
6569,6569
7089,7089
5265,5265
5803,5803
7202,7202
6608,6608
5420,5420
6724,6724
7319,7319
5294,5294
6147,6147
6174,6174
6324,6324
7173,7173
5924,5924
6840,6840
6412,6412
5766,5766
6746,6746
5612,5612
5455,5455
5768,5768
6047,6047
6907,6907
7078,7078
6274,6274
6787,6787
6765,6765
6018,6018
5777,5777
5562,5562
5950,5950
6656,6656
7422,7422
5807,5807
6263,6263
7050,7050
6762,6762
6615,6615
6299,6299
6505,6505
7075,7075
6339,6339
5821,5821
6994,6994
6632,6632
5444,5444
6579,6579
6658,6658
6208,6208
5819,5819
5936,5936
6931,6931
7142,7142
5479,5479
6793,6793
6060,6060
6621,6621
5767,5767
6205,6205
6758,6758
5212,5212
7224,7224
5747,5747
6104,6104
6820,6820
5526,5526
7273,7273
5651,5651
7229,7229
5879,5879
6194,6194
6639,6639
7074,7074
5531,5531
6101,6101
6395,6395
5608,5608
6486,6486
7004,7004
7207,7207
7039,7039
6021,6021
7308,7308
6634,6634
6744,6744
6156,6156
5715,5715
5718,5718
5434,5434
7076,7076
6189,6189
5461,5461
6341,6341
6679,6679
7035,7035
6201,6201
6413,6413
6630,6630
7380,7380
6805,6805
6096,6096
6975,6975
6877,6877
6945,6945
5425,5425
5674,5674
5604,5604
7254,7254
5228,5228
6393,6393
5239,5239
7391,7391
5356,5356
6560,6560
6170,6170
5703,5703
6457,6457
6742,6742
5913,5913
5614,5614
5493,5493
5806,5806
6158,6158
6900,6900
6125,6125
6057,6057
7018,7018
5688,5688
5340,5340
6050,6050
6676,6676
6993,6993
5396,5396
5679,5679
5691,5691
7143,7143
6109,6109
7098,7098
6375,6375
6927,6927
6991,6991
5813,5813
7410,7410
6278,6278
6319,6319
5837,5837
6351,6351
6635,6635
6708,6708
6157,6157
5289,5289
5556,5556
7063,7063
5896,5896
7045,7045
6277,6277
7091,7091
5880,5880
7248,7248
7283,7283
6702,6702
6516,6516
6454,6454
6850,6850
6386,6386
6485,6485
6333,6333
5932,5932
7252,7252
6398,6398
5775,5775
7073,7073
7260,7260
6711,6711
5492,5492
6048,6048
6436,6436
5828,5828
7351,7351
6929,6929
6531,6531
7236,7236
6908,6908
6680,6680
5935,5935
7383,7383
6044,6044
5765,5765
7058,7058
6976,6976
5712,5712
6065,6065
6334,6334
7044,7044
5327,5327
6347,6347
5731,5731
6255,6255
6185,6185
6025,6025
6890,6890
7102,7102
5897,5897
6192,6192
7272,7272
6071,6071
5957,5957
5824,5824
6999,6999
7042,7042
6609,6609
6026,6026
7238,7238
6857,6857
5353,5353
7255,7255
7416,7416
6922,6922
6204,6204
7358,7358
5789,5789
5430,5430
5740,5740
5261,5261
6572,6572
6144,6144
6747,6747
7145,7145
6030,6030
5403,5403
5292,5292
7388,7388
5383,5383
7025,7025
7423,7423
5369,5369
6884,6884
7342,7342
6739,6739
7412,7412
6673,6673
5467,5467
6167,6167
7126,7126
6939,6939
6818,6818
5220,5220
5794,5794
6973,6973
6037,6037
6431,6431
5697,5697
5876,5876
5977,5977
5955,5955
6250,6250
5484,5484
6081,6081
7385,7385
6112,6112
6435,6435
5266,5266
7032,7032
5607,5607
6034,6034
6212,6212
6010,6010
6092,6092
6403,6403
5729,5729
7364,7364
6182,6182
6176,6176
6312,6312
6839,6839
6684,6684
7205,7205
5967,5967
5664,5664
7028,7028
7192,7192
5914,5914
5397,5397
6780,6780
6618,6618
5591,5591
6883,6883
6633,6633
5640,5640
5778,5778
7188,7188
6249,6249
7209,7209
7249,7249
5206,5206
6264,6264
6107,6107
6429,6429
5672,5672
6217,6217
6860,6860
5790,5790
7309,7309
7034,7034
6000,6000
6594,6594
5947,5947
6437,6437
5241,5241
7338,7338
6806,6806
7234,7234
6327,6327
6083,6083
5890,5890
6005,6005
5899,5899
6709,6709
6338,6338
7372,7372
6604,6604
6963,6963
5279,5279
6032,6032
5323,5323
6282,6282
6786,6786
5563,5563
6889,6889
5720,5720
6203,6203
7002,7002
7432,7432
6007,6007
5830,5830
5318,5318
5854,5854
5733,5733
5769,5769
7407,7407
5308,5308
7313,7313
6576,6576
5692,5692
5392,5392
5372,5372
5829,5829
5756,5756
5329,5329
7012,7012
6802,6802
5344,5344
5958,5958
6038,6038
6502,6502
5931,5931
5844,5844
5873,5873
5494,5494
5872,5872
7377,7377
6720,6720
7195,7195
6330,6330
5868,5868
5302,5302
6287,6287
5912,5912
6127,6127
6507,6507
5874,5874
5799,5799
5328,5328
7219,7219
6152,6152
6766,6766
5221,5221
5902,5902
5985,5985
7187,7187
6300,6300
5582,5582
5646,5646
7413,7413
7146,7146
7325,7325
7310,7310
7251,7251
5487,5487
7024,7024
6524,6524
6651,6651
7171,7171
6791,6791
6111,6111
5773,5773
5255,5255
5393,5393
5404,5404
7086,7086
6521,6521
6668,6668
6302,6302
5909,5909
6620,6620
5298,5298
6745,6745
6902,6902
5234,5234
5273,5273
6196,6196
6028,6028
6853,6853
6458,6458
6942,6942
6460,6460
5615,5615
6035,6035
7232,7232
6912,6912
5641,5641
5938,5938
7062,7062
6849,6849
7378,7378
6596,6596
6382,6382
6499,6499
5684,5684
6728,6728
6777,6777
6169,6169
6574,6574
6131,6131
7332,7332
5389,5389
6227,6227
6214,6214
5257,5257
6843,6843
7420,7420
5406,5406
5783,5783
5260,5260
5920,5920
5411,5411
7001,7001
7292,7292
6597,6597
6605,6605
6554,6554
7258,7258
5781,5781
7233,7233
5263,5263
6611,6611
5780,5780
7320,7320
6800,6800
7065,7065
7140,7140
6861,6861
6592,6592
5246,5246
7105,7105
6372,6372
7244,7244
6948,6948
6017,6017
5409,5409
7013,7013
7280,7280
7379,7379
6967,6967
6166,6166
6461,6461
7213,7213
5264,5264
6163,6163
5481,5481
6895,6895
5976,5976
6284,6284
5534,5534
7246,7246
7271,7271
5609,5609
6452,6452
6854,6854
5275,5275
7262,7262
5993,5993
5822,5822
6085,6085
5519,5519
5972,5972
6732,6732
5559,5559
5424,5424
7027,7027
6343,6343
6475,6475
6363,6363
5796,5796
7399,7399
5839,5839
5643,5643
6749,6749
6794,6794
5579,5579
5522,5522
6213,6213
6985,6985
5544,5544
6789,6789
6694,6694
5401,5401
6875,6875
6825,6825
6862,6862
6986,6986
7282,7282
5677,5677
7129,7129
6841,6841
7329,7329
5419,5419
6041,6041
7265,7265
7281,7281
7396,7396
6073,6073
5795,5795
5491,5491
5231,5231
6199,6199
7169,7169
6683,6683
5577,5577
5611,5611
5335,5335
6016,6016
6697,6697
6058,6058
6575,6575
5785,5785
7225,7225
5336,5336
5820,5820
7210,7210
5322,5322
7170,7170
5666,5666
5904,5904
6743,6743
7398,7398
7419,7419
6130,6130
5315,5315
6523,6523
5739,5739
5470,5470
6378,6378
6310,6310
5517,5517
6654,6654
5851,5851
7194,7194
6784,6784
6117,6117
6567,6567
5670,5670
5616,5616
5497,5497
6752,6752
6468,6468
6571,6571
7060,7060
6851,6851
6997,6997
7054,7054
5580,5580
6617,6617
5629,5629
6520,6520
7242,7242
6479,6479
5812,5812
5636,5636
6159,6159
6022,6022
6727,6727
6495,6495
6200,6200
5682,5682
5961,5961
6998,6998
6984,6984
6795,6795
7288,7288
6923,6923
6665,6665
6666,6666
6273,6273
5499,5499
6447,6447
7067,7067
5680,5680
5555,5555
7328,7328
7367,7367
5994,5994
7127,7127
5471,5471
6858,6858
7366,7366
5840,5840
5338,5338
7118,7118
6937,6937
5529,5529
5398,5398
5269,5269
6957,6957
5823,5823
6464,6464
6080,6080
6568,6568
6637,6637
6391,6391
6001,6001
5583,5583
7299,7299
6240,6240
6054,6054
6768,6768
6449,6449
5596,5596
5480,5480
6414,6414
5969,5969
6146,6146
5603,5603
5417,5417
6380,6380
7389,7389
6221,6221
7037,7037
6358,6358
6691,6691
5586,5586
6326,6326
7297,7297
6915,6915
6222,6222
6008,6008
6191,6191
7237,7237
5753,5753
7349,7349
6487,6487
7036,7036
5650,5650
7164,7164
6772,6772
7257,7257
5974,5974
6040,6040
6671,6671
5602,5602
5730,5730
5296,5296
6869,6869
6681,6681
5428,5428
7116,7116
5911,5911
7235,7235
5649,5649
6470,6470
6477,6477
5452,5452
5515,5515
5506,5506
6559,6559
5798,5798
5882,5882
6103,6103
6748,6748
5540,5540
5606,5606
6089,6089
7211,7211
6533,6533
5209,5209
6365,6365
7370,7370
7354,7354
5402,5402
5930,5930
6719,6719
7008,7008
5599,5599
5696,5696
6578,6578
6828,6828
7130,7130
7371,7371
5594,5594
5968,5968
6754,6754
5229,5229
5919,5919
7148,7148
5581,5581
7189,7189
5573,5573
6135,6135
5247,5247
5543,5543
7362,7362
6636,6636
6553,6553
7135,7135
5983,5983
6792,6792
6364,6364
7108,7108
6124,6124
5956,5956
6785,6785
5877,5877
6197,6197
6401,6401
5695,5695
7381,7381
5578,5578
6782,6782
6009,6009
5737,5737
6763,6763
5316,5316
5313,5313
7023,7023
5368,5368
6928,6928
7384,7384
6509,6509
6845,6845
5454,5454
6686,6686
6078,6078
5898,5898
7347,7347
7279,7279
5884,5884
6589,6589
6995,6995
6305,6305
5698,5698
6513,6513
6226,6226
5831,5831
6622,6622
6771,6771
6992,6992
6751,6751
5850,5850
6129,6129
5447,5447
7243,7243
6855,6855
6901,6901
5509,5509
5558,5558
6587,6587
7124,7124
6094,6094
5208,5208
5462,5462
6079,6079
5457,5457
6953,6953
6774,6774
7382,7382
6582,6582
5213,5213
7323,7323
7226,7226
6336,6336
6982,6982
7031,7031
6837,6837
6838,6838
5741,5741
5395,5395
7082,7082
5660,5660
6644,6644
6623,6623
5669,5669
5710,5710
6718,6718
6539,6539
6859,6859
7404,7404
5944,5944
6410,6410
6476,6476
5991,5991
6773,6773
6811,6811
7374,7374
6314,6314
6160,6160
5552,5552
5618,5618
5628,5628
7081,7081
5520,5520
6968,6968
6219,6219
6972,6972
6121,6121
6296,6296
7296,7296
7352,7352
5668,5668
5307,5307
5488,5488
5283,5283
5694,5694
5285,5285
5755,5755
5633,5633
7162,7162
6432,6432
6261,6261
6989,6989
6043,6043
6426,6426
6033,6033
7106,7106
7263,7263
5310,5310
5810,5810
5634,5634
7415,7415
6696,6696
6297,6297
5722,5722
5366,5366
5451,5451
6474,6474
5637,5637
6353,6353
5939,5939
7006,7006
5690,5690
6614,6614
5243,5243
6155,6155
5818,5818
7011,7011
5574,5574
5355,5355
6093,6093
5842,5842
7122,7122
5832,5832
6318,6318
6361,6361
5571,5571
5793,5793
5738,5738
7016,7016
6046,6046
5585,5585
5590,5590
6555,6555
5565,5565
7190,7190
5686,5686
6465,6465
7355,7355
5242,5242
7295,7295
6337,6337
5845,5845
7084,7084
6642,6642
7269,7269
7166,7166
5867,5867
6207,6207
5498,5498
5619,5619
6139,6139
6591,6591
5744,5744
6564,6564
6990,6990
5624,5624
7064,7064
5476,5476
6439,6439
6031,6031
5889,5889
5443,5443
5463,5463
5482,5482
6796,6796
5808,5808
5410,5410
6716,6716
7429,7429
6317,6317
6581,6581
7368,7368
7156,7156
5374,5374
6816,6816
7230,7230
6142,6142
5661,5661
6701,6701
7418,7418
6370,6370
6344,6344
6416,6416
7096,7096
5433,5433
6450,6450
7183,7183
5906,5906
7133,7133
6629,6629
6971,6971
5223,5223
6710,6710
6411,6411
6852,6852
5546,5546
7193,7193
6823,6823
6519,6519
5774,5774
6171,6171
7345,7345
6304,6304
5432,5432
5347,5347
6397,6397
6256,6256
5469,5469
6643,6643
5891,5891
5251,5251
6445,6445
6019,6019
6251,6251
5926,5926
7165,7165
7128,7128
5946,5946
6303,6303
5978,5978
6979,6979
6511,6511
5439,5439
6493,6493
5510,5510
5330,5330
7099,7099
6172,6172
6272,6272
7394,7394
5827,5827
5542,5542
6548,6548
6140,6140
5693,5693
6406,6406
5448,5448
6488,6488
7154,7154
6610,6610
7340,7340
7137,7137
5772,5772
5901,5901
5656,5656
5907,5907
7373,7373
6721,6721
5435,5435
5782,5782
7123,7123
5249,5249
7426,7426
6704,6704
6764,6764
7421,7421
6652,6652
7227,7227
6807,6807
5752,5752
5495,5495
6441,6441
7052,7052
6894,6894
7151,7151
6012,6012
6542,6542
6471,6471
7010,7010
5450,5450
5704,5704
5238,5238
5757,5757
6294,6294
6570,6570
6638,6638
5370,5370
6980,6980
6262,6262
6116,6116
6099,6099
6276,6276
5724,5724
6430,6430
6563,6563
6675,6675
7005,7005
6236,6236
7057,7057
7179,7179
6917,6917
6082,6082
6368,6368
6154,6154
5655,5655
6059,6059
6342,6342
5776,5776
6573,6573
7424,7424
5626,5626
6446,6446
6540,6540
7059,7059
5445,5445
7009,7009
6924,6924
7314,7314
6183,6183
5233,5233
5295,5295
7291,7291
7287,7287
7214,7214
7274,7274
5429,5429
7069,7069
6640,6640
6737,6737
5319,5319
7119,7119
6960,6960
6122,6122
6819,6819
5941,5941
7184,7184
5475,5475
7083,7083
6150,6150
7218,7218
6722,6722
5797,5797
5232,5232
6645,6645
5490,5490
7311,7311
5588,5588
5299,5299
6783,6783
6456,6456
6514,6514
7196,7196
5959,5959
7147,7147
5779,5779
6898,6898
6359,6359
5373,5373
5408,5408
5788,5788
5984,5984
6565,6565
6943,6943
5951,5951
5415,5415
5256,5256
5287,5287
7041,7041
6988,6988
6233,6233
6283,6283
6469,6469
5560,5560
5342,5342
6767,6767
5622,5622
6738,6738
6371,6371
6168,6168
6288,6288
6229,6229
5750,5750
6882,6882
5870,5870
6809,6809
5240,5240
6376,6376
6981,6981
6090,6090
6238,6238
7350,7350
6254,6254
6269,6269
5569,5569
7043,7043
6941,6941
6949,6949
6881,6881
6996,6996
7239,7239
5997,5997
5989,5989
7266,7266
6938,6938
6970,6970
5713,5713
5320,5320
7312,7312
6042,6042
7114,7114
5645,5645
6190,6190
6530,6530
5301,5301
6588,6588
6313,6313
7056,7056
6731,6731
6801,6801
5334,5334
5486,5486
7186,7186
5644,5644
7357,7357
5988,5988
5745,5745
5726,5726
5536,5536
5387,5387
6833,6833
5878,5878
7390,7390
5881,5881
7253,7253
5237,5237
5949,5949
6799,6799
7079,7079
6966,6966
6655,6655
5986,5986
5801,5801
7206,7206
7343,7343
5442,5442
6102,6102
5600,5600
7022,7022
5895,5895
6893,6893
5699,5699
5592,5592
5539,5539
6295,6295
7400,7400
7158,7158
5423,5423
6616,6616
5759,5759
6546,6546
5791,5791
7392,7392
5855,5855
6585,6585
5530,5530
6776,6776
6374,6374
6910,6910
6184,6184
5892,5892
6736,6736
5258,5258
5276,5276
7208,7208
6331,6331
5675,5675
6873,6873
6396,6396
6420,6420
5311,5311
6265,6265
5390,5390
22540,22540
21942,21942
21953,21953
22707,22707
22527,22527
22660,22660
21896,21896
21938,21938
22728,22728
22459,22459
21861,21861
22547,22547
22156,22156
22273,22273
22624,22624
22642,22642
22397,22397
22533,22533
21808,21808
22537,22537
22427,22427
22755,22755
22368,22368
22189,22189
22468,22468
22584,22584
22598,22598
21926,21926
21795,21795
22177,22177
21878,21878
22785,22785
22034,22034
22244,22244
22000,22000
22107,22107
21851,21851
22756,22756
22627,22627
22449,22449
22141,22141
21791,21791
22385,22385
21842,21842
22332,22332
22776,22776
22092,22092
22576,22576
21816,21816
21818,21818
22277,22277
21889,21889
22028,22028
22521,22521
22640,22640
22213,22213
22131,22131
21820,21820
22250,22250
22006,22006
21836,21836
22275,22275
22509,22509
21845,21845
22778,22778
22319,22319
22054,22054
22237,22237
22233,22233
22022,22022
22208,22208
22235,22235
22396,22396
22579,22579
22424,22424
22683,22683
21839,21839
22696,22696
22210,22210
22241,22241
21877,21877
21860,21860
22007,22007
21881,21881
22647,22647
22394,22394
22223,22223
22680,22680
22174,22174
22519,22519
22205,22205
22260,22260
21803,21803
22665,22665
21997,21997
22161,22161
21835,21835
21830,21830
22413,22413
22715,22715
22291,22291
21844,21844
22701,22701
22736,22736
22197,22197
22124,22124
22093,22093
22748,22748
22603,22603
21809,21809
22672,22672
22421,22421
22699,22699
22060,22060
21957,21957
22488,22488
22289,22289
22199,22199
22632,22632
22220,22220
21853,21853
22507,22507
22215,22215
22076,22076
22777,22777
21946,21946
21908,21908
22650,22650
22793,22793
22079,22079
22469,22469
22353,22353
21866,21866
21865,21865
22719,22719
22578,22578
22682,22682
22025,22025
22137,22137
22487,22487
21876,21876
22787,22787
22369,22369
21909,21909
21813,21813
22549,22549
22018,22018
22605,22605
21952,21952
22471,22471
22090,22090
21928,21928
21884,21884
22169,22169
22463,22463
21840,21840
22300,22300
22522,22522
22606,22606
22163,22163
21936,21936
22111,22111
22228,22228
22757,22757
22588,22588
22760,22760
22012,22012
22288,22288
21915,21915
22401,22401
22448,22448
21817,21817
22088,22088
22148,22148
22604,22604
22525,22525
22082,22082
22251,22251
21801,21801
21916,21916
21930,21930
22480,22480
22234,22234
21892,21892
22594,22594
22312,22312
22068,22068
22481,22481
21787,21787
22567,22567
22249,22249
22472,22472
22418,22418
22595,22595
22334,22334
22571,22571
22201,22201
21968,21968
22164,22164
22553,22553
21897,21897
22187,22187
22646,22646
22580,22580
22447,22447
21828,21828
22456,22456
22587,22587
21899,21899
22380,22380
21973,21973
22409,22409
22102,22102
22293,22293
22335,22335
22770,22770
22686,22686
22583,22583
21890,21890
22320,22320
22712,22712
22321,22321
22789,22789
22501,22501
22523,22523
22226,22226
22053,22053
21961,21961
22637,22637
22766,22766
22690,22690
22232,22232
22546,22546
21993,21993
22360,22360
22393,22393
22582,22582
22313,22313
22298,22298
21912,21912
22737,22737
22059,22059
21812,21812
21898,21898
22129,22129
22611,22611
22732,22732
22681,22681
22426,22426
22221,22221
21954,21954
22341,22341
22398,22398
22344,22344
22001,22001
21794,21794
22231,22231
21963,21963
22524,22524
22387,22387
22726,22726
21802,21802
22266,22266
22440,22440
22618,22618
22709,22709
22675,22675
22236,22236
22649,22649
22743,22743
